Id,ParentId,SobjectType,Field,PermissionsEdit,PermissionsRead,SystemModstamp
01kdM0000A0xoRIQQY,0PSdM000004RA7fWAG,Campaign,Campaign.NumberOfWonOpportunities,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRJQQY,0PSdM000004RA7fWAG,Campaign,Campaign.NumberSent,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRKQQY,0PSdM000004RA7fWAG,Campaign,Campaign.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRLQQY,0PSdM000004RA7fWAG,Campaign,Campaign.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRMQQY,0PSdM000004RA7fWAG,Campaign,Campaign.Status,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRVQQY,0PSdM000004RA7fWAG,Campaign,Campaign.Type,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRWQQY,0PSdM000004RA7fWAG,Case,Case.EngineeringReqNumber__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRXQQY,0PSdM000004RA7fWAG,Case,Case.PotentialLiability__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRYQQY,0PSdM000004RA7fWAG,Case,Case.Product__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRZQQY,0PSdM000004RA7fWAG,Case,Case.SLAViolation__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRaQQI,0PSdM000004RA7fWAG,Case,Case.AccountId,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRcQQI,0PSdM000004RA7fWAG,Case,Case.AssetId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRdQQI,0PSdM000004RA7fWAG,Case,Case.ClosedDate,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoReQQI,0PSdM000004RA7fWAG,Case,Case.ContactId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRbQQI,0PSdM000004RA7fWAG,Case,Case.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xvEVQQY,0PSdM000004RA7fWAG,Case,Case.IsEscalated,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRfQQI,0PSdM000004RA7fWAG,Case,Case.Origin,True,True,2024-07-10T05:50:30Z
01kdM0000A0xvDxQQI,0PSdM000004RA7fWAG,Case,Case.ParentId,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRgQQI,0PSdM000004RA7fWAG,Case,Case.Priority,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRhQQI,0PSdM000004RA7fWAG,Case,Case.Reason,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRiQQI,0PSdM000004RA7fWAG,Case,Case.Subject,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRjQQI,0PSdM000004RA7fWAG,Case,Case.SuppliedCompany,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRkQQI,0PSdM000004RA7fWAG,Case,Case.SuppliedEmail,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRlQQI,0PSdM000004RA7fWAG,Case,Case.SuppliedName,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRmQQI,0PSdM000004RA7fWAG,Case,Case.SuppliedPhone,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRnQQI,0PSdM000004RA7fWAG,Case,Case.Type,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdQ2QQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.BusinessJustification,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdQ1QQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.BusinessReason,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPrQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.Category,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPsQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.ChangeType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPqQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPuQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.EstimatedEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPzQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.EstimatedStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPwQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.FinalReviewDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPvQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.FinalReviewNotes,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPtQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.RelatedIssueAutonumberMaster,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdQ3QQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.RelatedItemAutonumberMaster,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPyQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.RemediationPlan,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdPxQQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.ReviewerId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdQ0QQI,0PSdM000004RA7fWAG,ChangeRequest,ChangeRequest.RiskImpactAnalysis,True,True,2024-07-10T05:50:30Z
01kdM0000A0xe6uQQA,0PSdM000004RA7fWAG,ChangeRequestRelatedItem,ChangeRequestRelatedItem.Comment,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgeMQQQ,0PSdM000004RA7fWAG,ConsumptionRate,ConsumptionRate.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgeNQQQ,0PSdM000004RA7fWAG,ConsumptionRate,ConsumptionRate.UpperBound,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgd2QQA,0PSdM000004RA7fWAG,ConsumptionSchedule,ConsumptionSchedule.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgd3QQA,0PSdM000004RA7fWAG,ConsumptionSchedule,ConsumptionSchedule.IsActive,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgd4QQA,0PSdM000004RA7fWAG,ConsumptionSchedule,ConsumptionSchedule.MatchingAttribute,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgd5QQA,0PSdM000004RA7fWAG,ConsumptionSchedule,ConsumptionSchedule.UnitOfMeasure,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRoQQI,0PSdM000004RA7fWAG,Contact,Contact.Languages__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRpQQI,0PSdM000004RA7fWAG,Contact,Contact.Level__c,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRqQQI,0PSdM000004RA7fWAG,Contact,Contact.AccountId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRrQQI,0PSdM000004RA7fWAG,Contact,Contact.AssistantName,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRsQQI,0PSdM000004RA7fWAG,Contact,Contact.AssistantPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRtQQI,0PSdM000004RA7fWAG,Contact,Contact.Birthdate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRuQQI,0PSdM000004RA7fWAG,Contact,Contact.CleanStatus,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoRwQQI,0PSdM000004RA7fWAG,Contact,Contact.Department,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRxQQI,0PSdM000004RA7fWAG,Contact,Contact.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRyQQI,0PSdM000004RA7fWAG,Contact,Contact.Email,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoRzQQI,0PSdM000004RA7fWAG,Contact,Contact.Fax,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS0QQI,0PSdM000004RA7fWAG,Contact,Contact.HomePhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS1QQI,0PSdM000004RA7fWAG,Contact,Contact.Jigsaw,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS2QQI,0PSdM000004RA7fWAG,Contact,Contact.LeadSource,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS3QQI,0PSdM000004RA7fWAG,Contact,Contact.MailingAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS4QQI,0PSdM000004RA7fWAG,Contact,Contact.MobilePhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS5QQI,0PSdM000004RA7fWAG,Contact,Contact.OtherAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS6QQI,0PSdM000004RA7fWAG,Contact,Contact.OtherPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS7QQI,0PSdM000004RA7fWAG,Contact,Contact.Phone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS8QQI,0PSdM000004RA7fWAG,Contact,Contact.ReportsToId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoS9QQI,0PSdM000004RA7fWAG,Contact,Contact.Title,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhikQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.ActiveFromDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhilQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.ActiveToDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhisQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.Address,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhirQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.AddressType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhimQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.BestTimeToContactEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhinQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.BestTimeToContactStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhioQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.BestTimeToContactTimezone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhiqQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.ContactPointPhoneId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhitQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.IsDefault,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhipQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.IsPrimary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbkYQQQ,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.IsThirdPartyAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhijQQA,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xiaKQQQ,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.PreferenceRank,True,True,2024-07-10T05:50:30Z
01kdM0000A0xiaLQQQ,0PSdM000004RA7fWAG,ContactPointAddress,ContactPointAddress.UsageType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgoKQQQ,0PSdM000004RA7fWAG,ContactPointConsent,ContactPointTypeConsent,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgoLQQQ,0PSdM000004RA7fWAG,ContactPointConsent,ContactPointConsent.DataUsePurposeId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgoOQQQ,0PSdM000004RA7fWAG,ContactPointConsent,ContactPointConsent.DoubleConsentCaptureDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgoMQQQ,0PSdM000004RA7fWAG,ContactPointConsent,ContactPointConsent.EffectiveFrom,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgoNQQQ,0PSdM000004RA7fWAG,ContactPointConsent,ContactPointConsent.EffectiveTo,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbTQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.ActiveFromDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbUQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.ActiveToDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbVQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.BestTimeToContactEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbWQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.BestTimeToContactStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbXQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.BestTimeToContactTimezone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbaQQA,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.EmailDomain,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbbQQA,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.EmailLatestBounceDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbcQQA,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.EmailLatestBounceReasonText,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbZQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.EmailMailBox,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbYQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.IsPrimary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhbSQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbqAQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.PreferenceRank,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbqBQQQ,0PSdM000004RA7fWAG,ContactPointEmail,ContactPointEmail.UsageType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU4QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.ActiveFromDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU9QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.AreaCode,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU5QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.BestTimeToContactEndTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU6QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.BestTimeToContactStartTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU7QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.BestTimeToContactTimezone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUAQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.ExtensionNumber,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUDQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.FormattedInternationalPhoneNumber,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUEQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.FormattedNationalPhoneNumber,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUHQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.IsBusinessPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUFQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.IsFaxCapable,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUGQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.IsPersonalPhone,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU8QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.IsPrimary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUCQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.IsSmsCapable,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhU3QQI,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.ParentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xhUBQQY,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.PhoneType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbogQQA,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.PreferenceRank,True,True,2024-07-10T05:50:30Z
01kdM0000A0xbohQQA,0PSdM000004RA7fWAG,ContactPointPhone,ContactPointPhone.UsageType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgqtQQA,0PSdM000004RA7fWAG,ContactPointTypeConsent,ContactPointTypeConsent.DataUsePurposeId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgqvQQA,0PSdM000004RA7fWAG,ContactPointTypeConsent,ContactPointTypeConsent.DoubleConsentCaptureDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgqoQQA,0PSdM000004RA7fWAG,ContactPointTypeConsent,ContactPointTypeConsent.EffectiveFrom,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgquQQA,0PSdM000004RA7fWAG,ContactPointTypeConsent,ContactPointTypeConsent.EffectiveTo,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSAQQY,0PSdM000004RA7fWAG,Contract,Contract.ActivatedById,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoSBQQY,0PSdM000004RA7fWAG,Contract,Contract.ActivatedDate,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoSCQQY,0PSdM000004RA7fWAG,Contract,Contract.BillingAddress,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSDQQY,0PSdM000004RA7fWAG,Contract,Contract.CompanySignedId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSEQQY,0PSdM000004RA7fWAG,Contract,Contract.CompanySignedDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSFQQY,0PSdM000004RA7fWAG,Contract,Contract.ContractTerm,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSGQQY,0PSdM000004RA7fWAG,Contract,Contract.CustomerSignedId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSHQQY,0PSdM000004RA7fWAG,Contract,Contract.CustomerSignedDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSIQQY,0PSdM000004RA7fWAG,Contract,Contract.CustomerSignedTitle,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSJQQY,0PSdM000004RA7fWAG,Contract,Contract.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSKQQY,0PSdM000004RA7fWAG,Contract,Contract.EndDate,False,True,2024-07-10T05:50:30Z
01kdM0000A0xoSLQQY,0PSdM000004RA7fWAG,Contract,Contract.OwnerExpirationNotice,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSMQQY,0PSdM000004RA7fWAG,Contract,Contract.Pricebook2Id,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSNQQY,0PSdM000004RA7fWAG,Contract,Contract.SpecialTerms,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSOQQY,0PSdM000004RA7fWAG,Contract,Contract.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGCQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.AssetId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgG6QQI,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgG7QQI,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.Discount,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGFQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.EndDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgG9QQI,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.ListPrice,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGIQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.LocationId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgG8QQI,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.ParentContractLineItemId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGHQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.RootContractLineItemId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGAQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGDQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.Status,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGBQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.StatusIndicator,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGEQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.Subtotal,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgGGQQY,0PSdM000004RA7fWAG,ContractLineItem,ContractLineItem.TotalPrice,True,True,2024-07-10T05:50:30Z
01kdM0000A0xibjQQA,0PSdM000004RA7fWAG,Customer,Customer.CustomerStatusType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xibiQQA,0PSdM000004RA7fWAG,Customer,Customer.TotalLifeTimeValue,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgsBQQQ,0PSdM000004RA7fWAG,DataUseLegalBasis,DataUseLegalBasis.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgsAQQQ,0PSdM000004RA7fWAG,DataUseLegalBasis,DataUseLegalBasis.Source,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgvrQQA,0PSdM000004RA7fWAG,DataUsePurpose,DataUsePurpose.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgvsQQA,0PSdM000004RA7fWAG,DataUsePurpose,DataUsePurpose.IsMaintainablePerContactPoint,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgvuQQA,0PSdM000004RA7fWAG,DataUsePurpose,DataUsePurpose.IsMaintainablePerParty,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgvtQQA,0PSdM000004RA7fWAG,DataUsePurpose,DataUsePurpose.IsMaintainablePerType,True,True,2024-07-10T05:50:30Z
01kdM0000A0xgvqQQA,0PSdM000004RA7fWAG,DataUsePurpose,DataUsePurpose.LegalBasisId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnfQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.AssetId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnjQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.BusinessHoursId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnZQQQ,0PSdM000004RA7fWAG,Entitlement,Entitlement.CasesPerEntitlement,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnlQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.ContractLineItemId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnkQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.EndDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnoQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.IsPerIncident,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnpQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.LocationId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnnQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.RemainingCases,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnbQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.RemainingWorkOrders,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnhQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.ServiceContractId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnYQQQ,0PSdM000004RA7fWAG,Entitlement,Entitlement.SlaProcessId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfndQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.StartDate,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfngQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.Status,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfneQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.StatusIndicator,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfnmQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.Type,True,True,2024-07-10T05:50:30Z
01kdM0000A0xfncQQA,0PSdM000004RA7fWAG,Entitlement,Entitlement.WorkOrdersPerEntitlement,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSPQQY,0PSdM000004RA7fWAG,Event,Event.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSQQQY,0PSdM000004RA7fWAG,Event,Event.IsAllDayEvent,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSRQQY,0PSdM000004RA7fWAG,Event,Event.LocationId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSSQQY,0PSdM000004RA7fWAG,Event,Event.WhatId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSTQQY,0PSdM000004RA7fWAG,Event,Event.WhoId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xoSUQQY,0PSdM000004RA7fWAG,Idea,Idea.Status,False,True,2024-07-10T05:50:30Z
01kdM0000A0xdAyQQI,0PSdM000004RA7fWAG,Incident,Incident.BusinessHoursId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdApQQI,0PSdM000004RA7fWAG,Incident,Incident.Category,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdAoQQI,0PSdM000004RA7fWAG,Incident,Incident.Description,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdAxQQI,0PSdM000004RA7fWAG,Incident,Incident.DetectedDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdAtQQI,0PSdM000004RA7fWAG,Incident,Incident.EndDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB9QQI,0PSdM000004RA7fWAG,Incident,Incident.EntitlementId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdArQQI,0PSdM000004RA7fWAG,Incident,Incident.IsClosed,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB8QQI,0PSdM000004RA7fWAG,Incident,Incident.IsMajorIncident,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB3QQI,0PSdM000004RA7fWAG,Incident,Incident.IsStopped,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB0QQI,0PSdM000004RA7fWAG,Incident,Incident.MilestoneStatus,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdAuQQI,0PSdM000004RA7fWAG,Incident,Incident.ParentIncidentId,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdAsQQI,0PSdM000004RA7fWAG,Incident,Incident.PriorityOverrideReason,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdBAQQY,0PSdM000004RA7fWAG,Incident,Incident.RelatedItemAutonumberMaster,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB2QQI,0PSdM000004RA7fWAG,Incident,Incident.ReportedMethod,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdAvQQI,0PSdM000004RA7fWAG,Incident,Incident.ResolutionDateTime,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB1QQI,0PSdM000004RA7fWAG,Incident,Incident.ResolutionSummary,True,True,2024-07-10T05:50:30Z
01kdM0000A0xdB6QQI,0PSdM000004RA7fWAG,Incident,Incident.ResolvedById,True,True,2024-07-10T05:50:30Z
