Id,Action,Section,CreatedDate,CreatedById,Display,DelegateUser,ResponsibleNamespacePrefix,CreatedByContext,CreatedByIssuer
0YmdM0000056gBeSAI,createdCFCustom,Custom Objects,1721886749000,005dM000004WE3FQAW,Created custom field url (URL) on Data Types,,,,
0YmdM0000056gBfSAI,custentlayout,Custom Objects,1721886749000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056gUtSAI,createdCFCustom,Custom Objects,1721885828000,005dM000004WE3FQAW,Created custom field date_time (Date/Time) on Data Types,,,,
0YmdM0000056gUuSAI,custentlayout,Custom Objects,1721885828000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056i3qSAA,createdCFMasterDetailCustom,Custom Objects,1721885698000,005dM000004WE3FQAW,Created master-detail field: Contact (Contact) on Data Types,,,,
0YmdM0000056i3rSAA,custentlayout,Custom Objects,1721885698000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056jCcSAI,createdCFCustom,Custom Objects,1721885740000,005dM000004WE3FQAW,Created custom field checkbox (Checkbox) on Data Types,,,,
0YmdM0000056jCdSAI,custentlayout,Custom Objects,1721885740000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056jCeSAI,createdCFCustom,Custom Objects,1721885981000,005dM000004WE3FQAW,Created custom field number (Number) on Data Types,,,,
0YmdM0000056jCfSAI,custentlayout,Custom Objects,1721885981000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056kIoSAI,createdCFCustom,Custom Objects,1721885800000,005dM000004WE3FQAW,Created custom field date (Date) on Data Types,,,,
0YmdM0000056kIpSAI,custentlayout,Custom Objects,1721885800000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056kwrSAA,createdCFLookupCustom,Custom Objects,1721885589000,005dM000004WE3FQAW,Created custom lookup relationship Account (Account) on Data Types,,,,
0YmdM0000056kwsSAA,custentlayout,Custom Objects,1721885590000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056lCpSAI,createdCFCustom,Custom Objects,1721886204000,005dM000004WE3FQAW,Created custom field picklist (Picklist) on Data Types,,,,
0YmdM0000056lCqSAI,custentlayout,Custom Objects,1721886204000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056neiSAA,createdCFCustom,Custom Objects,1721886699000,005dM000004WE3FQAW,Created custom field text_encypted (Text (Encrypted)) on Data Types,,,,
0YmdM0000056nejSAA,custentlayout,Custom Objects,1721886701000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056oBYSAY,createdCustEntTab,Custom Tabs,1721885272000,005dM000004WE3FQAW,Created custom object tab: Data Types,,,,
0YmdM0000056ovYSAQ,createdCustEnt,Custom Objects,1721885222000,005dM000004WE3FQAW,Created custom object: Data Type,,,,
0YmdM0000056quUSAQ,createdCFCustom,Custom Objects,1721886513000,005dM000004WE3FQAW,Created custom field text (Text) on Data Types,,,,
0YmdM0000056quVSAQ,custentlayout,Custom Objects,1721886513000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056r3sSAA,createdCFCustom,Custom Objects,1721885778000,005dM000004WE3FQAW,Created custom field currency (Currency) on Data Types,,,,
0YmdM0000056r3tSAA,custentlayout,Custom Objects,1721885778000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056s4WSAQ,createdCFAutoNumCustom,Custom Objects,1721885524000,005dM000004WE3FQAW,Created auto_number custom field (Auto Number: Starting from Roll-Up Summary) on Data Types,,,,
0YmdM0000056s4XSAQ,custentlayout,Custom Objects,1721885524000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056sB5SAI,createdCFCustom,Custom Objects,1721885856000,005dM000004WE3FQAW,Created custom field email (Email) on Data Types,,,,
0YmdM0000056sB6SAI,custentlayout,Custom Objects,1721885856000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056shKSAQ,createdCFCustom,Custom Objects,1721885933000,005dM000004WE3FQAW,Created custom field geolocation (Geolocation) on Data Types,,,,
0YmdM0000056shLSAQ,custentlayout,Custom Objects,1721885933000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056t2rSAA,createdCFCustom,Custom Objects,1721886080000,005dM000004WE3FQAW,Created custom field percent (Percent) on Data Types,,,,
0YmdM0000056t2sSAA,custentlayout,Custom Objects,1721886081000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056tn6SAA,createdCFCustom,Custom Objects,1721886591000,005dM000004WE3FQAW,Created custom field text_area_rich (Rich Text Area) on Data Types,,,,
0YmdM0000056tn7SAA,custentlayout,Custom Objects,1721886591000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056umESAQ,createdCFCustom,Custom Objects,1721886730000,005dM000004WE3FQAW,Created custom field time (Time) on Data Types,,,,
0YmdM0000056umFSAQ,custentlayout,Custom Objects,1721886730000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056uvySAA,createdCFCustom,Custom Objects,1721886563000,005dM000004WE3FQAW,Created custom field text_area_long (Long Text Area) on Data Types,,,,
0YmdM0000056uvzSAA,custentlayout,Custom Objects,1721886563000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM0000056viISAQ,createdCFCustom,Custom Objects,1721886533000,005dM000004WE3FQAW,Created custom field text_area (Text Area) on Data Types,,,,
0YmdM0000056viJSAQ,custentlayout,Custom Objects,1721886533000,005dM000004WE3FQAW,Changed Data Type page layout Data Type Layout,,,,
0YmdM000005N3iLSAS,value_MAX_STREAMING_TOPICS_PROV,,1722267172000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000005P4TdSAK,createdFlexiPage,Lightning Pages,1722322115000,005dM000004WE3FQAW,Created Lightning Page: Dreamhouse UtilityBar,,,,
0YmdM000005PCojSAG,createdCustEntTab,Custom Tabs,1722320729000,005dM000004WE3FQAW,Created custom object tab: Houses,,,,
0YmdM000005PF1aSAG,updatedDefaultCompactLayoutMapping,Custom Objects,1722320737000,005dM000004WE3FQAW,House primary Compact Layout was changed from System Default to Custom Compact Layout,,,,
0YmdM000005PF1bSAG,savedlistlayoutCustomObject,Custom Objects,1722320737000,005dM000004WE3FQAW,Changed House search layout Search Results,,,,
0YmdM000005PF1cSAG,savedlistlayoutCustomObject,Custom Objects,1722320737000,005dM000004WE3FQAW,Changed House search layout Houses Tab,,,,
0YmdM000005PF1dSAG,savedlistlayoutCustomObject,Custom Objects,1722320737000,005dM000004WE3FQAW,Changed House search layout Lookup Dialogs,,,,
0YmdM000005PF1eSAG,savedlistlayoutCustomObject,Custom Objects,1722320737000,005dM000004WE3FQAW,Changed House search layout Lookup Phone Dialogs,,,,
0YmdM000005PF1fSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed Name field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1gSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPp field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1hSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPt field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1iSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPm field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1jSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPr field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1kSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPo field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1lSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPn field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1mSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPs field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1nSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPu field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1oSAG,removedFieldOnCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Removed 00NdM000003sLPq field from Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1pSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added NAME field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1qSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added House_Name__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1rSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added Address__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1sSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added State__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1tSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added City__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1uSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added Zip__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1vSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added Bedroom__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1wSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added Bathrooms__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1xSAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added Price__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PF1ySAG,addedFieldToCompactLayout,Custom Objects,1722320738000,005dM000004WE3FQAW,Added Picture__c field to Custom_Compact_Layout Compact Layout on House,,,,
0YmdM000005PGM5SAO,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: Picture was changed from No Access to Read/Write,,,,
0YmdM000005PGM6SAO,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: Address was changed from No Access to Read/Write,,,,
0YmdM000005PGM7SAO,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: House Name was changed from No Access to Read/Write,,,,
0YmdM000005PGM8SAO,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: State was changed from No Access to Read/Write,,,,
0YmdM000005PGM9SAO,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: Zip was changed from No Access to Read/Write,,,,
0YmdM000005PGMASA4,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: Price was changed from No Access to Read/Write,,,,
0YmdM000005PGMBSA4,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: Bathrooms was changed from No Access to Read/Write,,,,
0YmdM000005PGMCSA4,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: City was changed from No Access to Read/Write,,,,
0YmdM000005PGMDSA4,profileFlsChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: field-level security for House: Bedroom was changed from No Access to Read/Write,,,,
0YmdM000005PGMESA4,profileTabsetChangedStandard,Manage Users,1722320735000,005dM000004WE3FQAW,Changed profile System Administrator: House tab was changed from Tab Hidden to Default On,,,,
0YmdM000005PJHLSA4,createdApexClass,Apex Class,1722323930000,005dM000004WE3FQAW,Created HouseService Apex Class code,,,,
0YmdM000005PMM1SAO,custentlayout,Custom Objects,1722320728000,005dM000004WE3FQAW,Changed House page layout House Layout,,,,
0YmdM000005PSXiSAO,createdCustEnt,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom object: House,,,,
0YmdM000005PSXjSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field State (Text) on Houses,,,,
0YmdM000005PSXkSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field Bedroom (Number) on Houses,,,,
0YmdM000005PSXlSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field Zip (Text) on Houses,,,,
0YmdM000005PSXmSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field House Name (Text) on Houses,,,,
0YmdM000005PSXnSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field Picture (URL) on Houses,,,,
0YmdM000005PSXoSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field City (Text) on Houses,,,,
0YmdM000005PSXpSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field Bathrooms (Number) on Houses,,,,
0YmdM000005PSXqSAO,createdCFCustom,Custom Objects,1722320726000,005dM000004WE3FQAW,Created custom field Address (Text) on Houses,,,,
0YmdM000005PSXrSAO,createdCFCustom,Custom Objects,1722320727000,005dM000004WE3FQAW,Created custom field Price (Number) on Houses,,,,
0YmdM000005PSXsSAO,createdCompactLayout,Custom Objects,1722320727000,005dM000004WE3FQAW,Created Compact Layout Custom_Compact_Layout on House,,,,
0YmdM000005PUpmSAG,createdTabSet,Custom Apps,1722322116000,005dM000004WE3FQAW,Created custom app Dreamhouse,,,,
0YmdM000005PVnlSAG,changedApexClass,Apex Class,1722325323000,005dM000004WE3FQAW,Changed HouseService Apex Class code,,,,
0YmdM000005PXxkSAG,createdFlexiPage,Lightning Pages,1722326669000,005dM000004WE3FQAW,Created Lightning Page: Home Page Default,,,,
0YmdM000005PYkKSAW,createdLightningWebComponent,Lightning Components,1722326614000,005dM000004WE3FQAW,Created housingMap Lightning Web Component,,,,
0YmdM000005PifnSAC,createdActionOverride,Standard Buttons and Links,1722326687000,005dM000004WE3FQAW,Added standard button override: Tab (Lightning Page null),,,,
0YmdM000005ShSZSA0,createdApexClass,Apex Class,1722402728000,005dM000004WE3FQAW,Created OlderAccountsUtility Apex Class code,,,,
0YmdM000005SlJdSAK,changedApexClass,Apex Class,1722406179000,005dM000004WE3FQAW,Changed EmailManager Apex Class code,,,,
0YmdM000005SlMLSA0,changedApexClass,Apex Class,1722403415000,005dM000004WE3FQAW,Changed OlderAccountsUtility Apex Class code,,,,
0YmdM000005Ss4VSAS,createdApexClass,Apex Class,1722405437000,005dM000004WE3FQAW,Created EmailManager Apex Class code,,,,
0YmdM000005SudzSAC,changedApexClass,Apex Class,1722405628000,005dM000004WE3FQAW,Changed EmailManager Apex Class code,,,,
0YmdM000005SuhHSAS,createdApexClass,Apex Class,1722406241000,005dM000004WE3FQAW,Created StringListTest Apex Class code,,,,
0YmdM000005T1fQSAS,changedApexClass,Apex Class,1722406740000,005dM000004WE3FQAW,Changed StringListTest Apex Class code,,,,
0YmdM000005TTIySAO,createdApexClass,Apex Class,1722421335000,005dM000004WE3FQAW,Created AccountHandler Apex Class code,,,,
0YmdM000005TW6ESAW,changedApexClass,Apex Class,1722421632000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005TZlDSAW,changedApexClass,Apex Class,1722424228000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005Tev4SAC,changedApexClass,Apex Class,1722422400000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005TiUNSA0,changedApexClass,Apex Class,1722423709000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005TlgkSAC,changedApexClass,Apex Class,1722423854000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005TqgPSAS,changedApexClass,Apex Class,1722423788000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005XDRwSAO,changedApexClass,Apex Class,1722495026000,005dM000004WE3FQAW,Changed AccountHandler Apex Class code,,,,
0YmdM000005kJZqSAM,createdinteractiondefversion,Flows,1722839019000,005dM000004WE3FQAW,"Created flow version #1 ""Variables"" for flow with Unique Name ""Variables""",,,,
0YmdM000005kJZrSAM,deactivatedinteractiondefversion,Flows,1722839019000,005dM000004WE3FQAW,"Deactivated flow version #1 ""Variables"" for flow with Unique Name ""Variables""",,,,
0YmdM000005kJZsSAM,deletedinteractiondefversion,Flows,1722839020000,005dM000004WE3FQAW,"Deleted flow version #-1 ""Variables"" for flow with Unique Name ""Variables""",,,,
0YmdM000005kJZtSAM,deactivatedinteractiondefinition,Flows,1722839020000,005dM000004WE3FQAW,"Deactivated flow with Name ""Variables"" and Unique Name ""Variables""",,,,
0YmdM000005kNtFSAU,createdinteractiondefinition,Flows,1722838950000,005dM000004WE3FQAW,"Created flow with Name ""Variables"" and Unique Name ""Variables""",,,,
0YmdM0000060rSeSAI,changedFlexiPage,Lightning Pages,1723186247000,005dM000004WE3FQAW,Changed Lightning Page: Contact Record Page,,,,
0YmdM0000060vxOSAQ,createdCF,Customize Contacts,1723186240000,005dM000004WE3FQAW,Created custom field: Account Checkbox (Checkbox),,,,
0YmdM0000060vxPSAQ,contactlayout,Customize Contacts,1723186240000,005dM000004WE3FQAW,Changed Contact page layout Contact (Marketing) Layout,,,,
0YmdM0000060vxQSAQ,contactlayout,Customize Contacts,1723186240000,005dM000004WE3FQAW,Changed Contact page layout Contact (Sales) Layout,,,,
0YmdM0000060vxRSAQ,contactlayout,Customize Contacts,1723186240000,005dM000004WE3FQAW,Changed Contact page layout Contact (Support) Layout,,,,
0YmdM0000060vxSSAQ,contactlayout,Customize Contacts,1723186240000,005dM000004WE3FQAW,Changed Contact page layout Contact Layout,,,,
0YmdM00000635JFSAY,value_MAX_STREAMING_TOPICS_PROV,,1723231188000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000006AhKDSA0,changedApexTrigger,Apex Trigger,1723455648000,005dM000004WE3FQAW,Changed Contact Trigger code: ContactTrigger,,,,
0YmdM000006Al34SAC,createdApexTrigger,Apex Trigger,1723455613000,005dM000004WE3FQAW,Created Contact Trigger code: ContactTrigger,,,,
0YmdM000006AlrOSAS,createdCF,Customize Contacts,1723455535000,005dM000004WE3FQAW,Created custom field: Status (Picklist),,,,
0YmdM000006AlrPSAS,contactlayout,Customize Contacts,1723455535000,005dM000004WE3FQAW,Changed Contact page layout Contact (Marketing) Layout,,,,
0YmdM000006AlrQSAS,contactlayout,Customize Contacts,1723455535000,005dM000004WE3FQAW,Changed Contact page layout Contact (Sales) Layout,,,,
0YmdM000006AlrRSAS,contactlayout,Customize Contacts,1723455535000,005dM000004WE3FQAW,Changed Contact page layout Contact (Support) Layout,,,,
0YmdM000006AlrSSAS,contactlayout,Customize Contacts,1723455535000,005dM000004WE3FQAW,Changed Contact page layout Contact Layout,,,,
0YmdM000006AxQLSA0,changedFlexiPage,Lightning Pages,1723455538000,005dM000004WE3FQAW,Changed Lightning Page: Contact Record Page,,,,
0YmdM000006Ck0YSAS,value_MAX_STREAMING_TOPICS_PROV,,1723482870000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000007chHfSAI,value_MAX_STREAMING_TOPICS_PROV,,1725566212000,005dM000004WWvLQAW,Max number of streaming topics,,,,
0YmdM000007mf3ZSAQ,createdCFCustom,Custom Objects,1725861271000,005dM000004WE3FQAW,Created custom field End Date (Date) on Projects,,,,
0YmdM000007mf3aSAA,custentlayout,Custom Objects,1725861271000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000007mtwBSAQ,createdCFLookupCustom,Custom Objects,1725862902000,005dM000004WE3FQAW,Created custom lookup relationship Customer Account (Account) on Projects,,,,
0YmdM000007mtwCSAQ,custentlayout,Custom Objects,1725862902000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000007n4zVSAQ,createdCFCustom,Custom Objects,1725862465000,005dM000004WE3FQAW,Created custom field Start Date (Date) on Projects,,,,
0YmdM000007n4zWSAQ,custentlayout,Custom Objects,1725862465000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000007n9aqSAA,changedValidationActive,Validation Rules,1725863521000,005dM000004WE3FQAW,"Changed active flag for Accounts validation ""Account_Number_8_Characters"" from 1 to 0",,,,
0YmdM000007nNzNSAU,createdCFCustom,Custom Objects,1725875221000,005dM000004WE3FQAW,Created custom field Ext Id (Text) on Projects,,,,
0YmdM000007nNzOSAU,custentlayout,Custom Objects,1725875221000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000007nWpFSAU,createdCFCustom,Custom Objects,1725871290000,005dM000004WE3FQAW,Created custom field Budget (Number) on Projects,,,,
0YmdM000007nWpGSAU,custentlayout,Custom Objects,1725871290000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000007naOSSAY,changedCFTypeCustom,Custom Objects,1725875172000,005dM000004WE3FQAW,Changed field type of Budget custom field on Projects from Number to Currency,,,,
0YmdM000007nawaSAA,custentlayout,Custom Objects,1725876269000,005dM000004WE3FQAW,Changed Project page layout Project Layout,,,,
0YmdM000007nclGSAQ,deletedCFCustom,Custom Objects,1725875690000,005dM000004WE3FQAW,Deleted custom field Ext Id from Projects,,,,
0YmdM000007qvJCSAY,changedUserEmailVerifiedStatusVerified,Manage Users,1725942877000,005dM000004WE3FQAW,"For user rahulfatnani9@mindful-narwhal-38mkxl.com, the User Verified Email status changed to verified",,,,
